id,year,y_hat_low,y_hat_50,y_hat_upp,model
4,2022,4.523,4.931665,4.523,WPP
4,2023,3.984,4.840319,5.703,WPP
4,2024,3.827,4.760599,5.67,WPP
4,2025,3.676,4.659179,5.624,WPP
4,2026,3.544,4.562184,5.585,WPP
4,2027,3.388,4.484432,5.518,WPP
4,2028,3.257,4.40376,5.465,WPP
4,2029,3.108,4.302478,5.445,WPP
4,2030,3.006,4.223132,5.42,WPP
4,2031,2.905,4.147553,5.389,WPP
4,2032,2.768,4.072545,5.305,WPP
4,2033,2.65,4.001866,5.236,WPP
4,2034,2.572,3.949348,5.204,WPP
4,2035,2.479,3.88637,5.161,WPP
4,2036,2.38,3.824242,5.162,WPP
8,2023,1.128,1.34794,1.586,WPP
8,2024,1.07,1.340634,1.615,WPP
8,2025,1.024,1.329785,1.634,WPP
8,2026,0.986,1.322774,1.652,WPP
8,2027,0.969,1.321732,1.655,WPP
8,2028,0.944,1.321174,1.676,WPP
8,2029,0.909,1.322779,1.689,WPP
8,2030,0.906,1.324472,1.707,WPP
8,2031,0.885,1.328771,1.725,WPP
8,2032,0.883,1.333005,1.746,WPP
8,2033,0.858,1.338186,1.759,WPP
8,2034,0.84,1.341335,1.756,WPP
8,2035,0.87,1.346825,1.775,WPP
8,2036,0.84,1.351596,1.782,WPP
8,2037,0.855,1.354929,1.793,WPP
12,2021,2.889,2.869799,2.889,WPP
12,2022,2.829,2.817352,2.829,WPP
12,2023,2.384,2.766178,3.195,WPP
12,2024,2.283,2.722546,3.179,WPP
12,2025,2.197,2.670179,3.163,WPP
12,2026,2.091,2.622551,3.153,WPP
12,2027,2.014,2.57643,3.139,WPP
12,2028,1.955,2.533599,3.126,WPP
12,2029,1.904,2.493218,3.125,WPP
12,2030,1.846,2.454287,3.095,WPP
12,2031,1.794,2.414842,3.086,WPP
12,2032,1.725,2.377611,3.058,WPP
12,2033,1.662,2.344847,3.043,WPP
12,2034,1.651,2.316565,3.032,WPP
12,2035,1.61,2.285754,3.014,WPP
24,2015,5.774,5.77437,5.774,WPP
24,2016,5.686,5.685745,5.686,WPP
24,2017,5.6,5.600094,5.6,WPP
24,2018,5.519,5.518692,5.519,WPP
24,2019,5.442,5.442338,5.442,WPP
24,2020,5.371,5.371144,5.371,WPP
24,2021,5.304,5.304419,5.304,WPP
24,2022,5.209,5.20903,5.209,WPP
24,2023,3.864,5.123929,6.061,WPP
24,2024,3.713,5.047651,6.012,WPP
24,2025,3.577,4.953321,6.014,WPP
24,2026,3.436,4.888942,5.981,WPP
24,2027,3.283,4.807764,5.944,WPP
24,2028,3.133,4.739468,5.913,WPP
24,2029,3.007,4.664845,5.885,WPP
28,2021,1.58,1.579811,1.58,WPP
28,2022,1.58,1.580092,1.58,WPP
28,2023,1.303,1.578301,1.876,WPP
28,2024,1.25,1.582433,1.924,WPP
28,2025,1.217,1.57651,1.939,WPP
28,2026,1.183,1.569368,1.933,WPP
28,2027,1.149,1.568765,1.953,WPP
28,2028,1.142,1.565873,1.962,WPP
28,2029,1.126,1.565638,1.977,WPP
28,2030,1.092,1.563803,1.997,WPP
28,2031,1.083,1.562875,2.002,WPP
28,2032,1.087,1.562876,1.992,WPP
28,2033,1.051,1.562754,2.002,WPP
28,2034,1.056,1.561856,2.02,WPP
28,2035,1.047,1.561107,2.022,WPP
31,2023,1.457,1.670472,1.889,WPP
31,2024,1.423,1.667072,1.91,WPP
31,2025,1.392,1.664505,1.929,WPP
31,2026,1.371,1.661687,1.94,WPP
31,2027,1.347,1.660837,1.958,WPP
31,2028,1.32,1.658865,1.98,WPP
31,2029,1.307,1.657228,1.993,WPP
31,2030,1.283,1.654384,2.003,WPP
31,2031,1.274,1.650199,2.027,WPP
31,2032,1.264,1.649506,2.024,WPP
31,2033,1.244,1.648444,2.048,WPP
31,2034,1.224,1.648912,2.058,WPP
31,2035,1.218,1.648168,2.077,WPP
31,2036,1.216,1.646429,2.089,WPP
31,2037,1.187,1.644765,2.097,WPP
32,2023,1.372,1.5,1.634,WPP
32,2024,1.325,1.504284,1.669,WPP
32,2025,1.305,1.50465,1.701,WPP
32,2026,1.286,1.506871,1.73,WPP
32,2027,1.257,1.50786,1.746,WPP
32,2028,1.228,1.507483,1.771,WPP
32,2029,1.217,1.509462,1.795,WPP
32,2030,1.207,1.512495,1.815,WPP
32,2031,1.196,1.513918,1.831,WPP
32,2032,1.183,1.515829,1.843,WPP
32,2033,1.176,1.518212,1.856,WPP
32,2034,1.17,1.519442,1.874,WPP
32,2035,1.153,1.519547,1.881,WPP
32,2036,1.143,1.52144,1.884,WPP
32,2037,1.131,1.523979,1.894,WPP
36,2024,1.496,1.637934,1.794,WPP
36,2025,1.462,1.638754,1.821,WPP
36,2026,1.429,1.639372,1.837,WPP
36,2027,1.419,1.641568,1.868,WPP
36,2028,1.409,1.644058,1.887,WPP
36,2029,1.393,1.64318,1.896,WPP
36,2030,1.379,1.644365,1.91,WPP
36,2031,1.372,1.642519,1.925,WPP
36,2032,1.357,1.642134,1.941,WPP
36,2033,1.34,1.641389,1.945,WPP
36,2034,1.334,1.641344,1.959,WPP
36,2035,1.322,1.641833,1.972,WPP
36,2036,1.311,1.639901,1.986,WPP
36,2037,1.294,1.639338,1.991,WPP
36,2038,1.284,1.639568,1.997,WPP
40,2024,1.174,1.321363,1.473,WPP
40,2025,1.148,1.328821,1.512,WPP
40,2026,1.135,1.336117,1.548,WPP
40,2027,1.114,1.343542,1.58,WPP
40,2028,1.105,1.349776,1.612,WPP
40,2029,1.084,1.355414,1.636,WPP
40,2030,1.085,1.359054,1.643,WPP
40,2031,1.067,1.363622,1.654,WPP
40,2032,1.068,1.369953,1.679,WPP
40,2033,1.062,1.375728,1.692,WPP
40,2034,1.055,1.381478,1.719,WPP
40,2035,1.049,1.385313,1.733,WPP
40,2036,1.029,1.388963,1.745,WPP
40,2037,1.028,1.393854,1.762,WPP
40,2038,1.021,1.397966,1.761,WPP
44,2018,1.412,1.404364,1.412,WPP
44,2019,1.398,1.396841,1.398,WPP
44,2020,1.394,1.386405,1.394,WPP
44,2021,1.389,1.382191,1.389,WPP
44,2022,1.38,1.378575,1.38,WPP
44,2023,1.046,1.372804,1.751,WPP
44,2024,1.009,1.374329,1.779,WPP
44,2025,0.975,1.363801,1.79,WPP
44,2026,0.927,1.356766,1.786,WPP
44,2027,0.91,1.354665,1.807,WPP
44,2028,0.872,1.352044,1.815,WPP
44,2029,0.855,1.351768,1.814,WPP
44,2030,0.848,1.35454,1.823,WPP
44,2031,0.832,1.355489,1.841,WPP
44,2032,0.828,1.357396,1.838,WPP
48,2021,1.811,1.852069,1.811,WPP
48,2022,1.797,1.838664,1.797,WPP
48,2023,1.522,1.823536,2.13,WPP
48,2024,1.446,1.804507,2.167,WPP
48,2025,1.385,1.784199,2.176,WPP
48,2026,1.342,1.767927,2.181,WPP
48,2027,1.293,1.754405,2.191,WPP
48,2028,1.252,1.743824,2.211,WPP
48,2029,1.231,1.736988,2.226,WPP
48,2030,1.197,1.728463,2.229,WPP
48,2031,1.17,1.720107,2.216,WPP
48,2032,1.147,1.714986,2.231,WPP
48,2033,1.136,1.709119,2.231,WPP
48,2034,1.117,1.705392,2.247,WPP
48,2035,1.109,1.700855,2.24,WPP
50,2021,2.183,2.173186,2.183,WPP
50,2022,2.15,2.178636,2.15,WPP
50,2023,1.944,2.163033,2.384,WPP
50,2024,1.856,2.138384,2.428,WPP
50,2025,1.776,2.114252,2.46,WPP
50,2026,1.71,2.089936,2.487,WPP
50,2027,1.659,2.068295,2.523,WPP
50,2028,1.605,2.048454,2.54,WPP
50,2029,1.557,2.030535,2.569,WPP
50,2030,1.508,2.012949,2.527,WPP
50,2031,1.465,1.995851,2.519,WPP
50,2032,1.44,1.981174,2.519,WPP
50,2033,1.439,1.964635,2.523,WPP
50,2034,1.41,1.949396,2.525,WPP
50,2035,1.397,1.934767,2.503,WPP
51,2022,1.575,1.719447,1.575,WPP
51,2023,1.441,1.713989,2.002,WPP
51,2024,1.435,1.716183,2.013,WPP
51,2025,1.425,1.713472,2.016,WPP
51,2026,1.399,1.711693,2.048,WPP
51,2027,1.387,1.710173,2.048,WPP
51,2028,1.383,1.707786,2.054,WPP
51,2029,1.377,1.707467,2.066,WPP
51,2030,1.349,1.707197,2.071,WPP
51,2031,1.344,1.705647,2.083,WPP
51,2032,1.329,1.704535,2.094,WPP
51,2033,1.317,1.703817,2.104,WPP
51,2034,1.309,1.703285,2.116,WPP
51,2035,1.3,1.700793,2.121,WPP
51,2036,1.293,1.70103,2.114,WPP
52,2013,1.63,1.729313,1.63,WPP
52,2014,1.62,1.72693,1.62,WPP
52,2015,1.614,1.725554,1.614,WPP
52,2016,1.613,1.724466,1.613,WPP
52,2017,1.615,1.723805,1.615,WPP
52,2018,1.619,1.720163,1.619,WPP
52,2019,1.623,1.715361,1.623,WPP
52,2020,1.628,1.707736,1.628,WPP
52,2021,1.633,1.709433,1.633,WPP
52,2022,1.634,1.711896,1.634,WPP
52,2023,1.406,1.708085,2.049,WPP
52,2024,1.394,1.707538,2.055,WPP
52,2025,1.378,1.704698,2.048,WPP
52,2026,1.357,1.704893,2.053,WPP
52,2027,1.353,1.700381,2.063,WPP
56,2024,1.23,1.383035,1.528,WPP
56,2025,1.213,1.390417,1.573,WPP
56,2026,1.188,1.396717,1.602,WPP
56,2027,1.168,1.401586,1.633,WPP
56,2028,1.169,1.40693,1.644,WPP
56,2029,1.15,1.414486,1.67,WPP
56,2030,1.128,1.419085,1.691,WPP
56,2031,1.125,1.424921,1.721,WPP
56,2032,1.115,1.429071,1.741,WPP
56,2033,1.095,1.433311,1.742,WPP
56,2034,1.095,1.437287,1.771,WPP
56,2035,1.073,1.440706,1.791,WPP
56,2036,1.07,1.4441,1.803,WPP
56,2037,1.063,1.447689,1.816,WPP
56,2038,1.066,1.45304,1.827,WPP
64,2022,1.398,1.477644,1.398,WPP
64,2023,1.262,1.462478,1.662,WPP
64,2024,1.19,1.449291,1.707,WPP
64,2025,1.136,1.436391,1.743,WPP
64,2026,1.076,1.427196,1.747,WPP
64,2027,1.037,1.421462,1.774,WPP
64,2028,1.002,1.417316,1.799,WPP
64,2029,0.972,1.416571,1.801,WPP
64,2030,0.962,1.415484,1.806,WPP
64,2031,0.949,1.416406,1.82,WPP
64,2032,0.933,1.41742,1.825,WPP
64,2033,0.924,1.419267,1.852,WPP
64,2034,0.91,1.420902,1.846,WPP
64,2035,0.903,1.422451,1.86,WPP
64,2036,0.897,1.425509,1.867,WPP
68,2016,2.829,2.829083,2.829,WPP
68,2017,2.777,2.776956,2.777,WPP
68,2018,2.73,2.730033,2.73,WPP
68,2019,2.688,2.68821,2.688,WPP
68,2020,2.651,2.651051,2.651,WPP
68,2021,2.618,2.617793,2.618,WPP
68,2022,2.584,2.583869,2.584,WPP
68,2023,1.893,2.547019,3.24,WPP
68,2024,1.837,2.523051,3.246,WPP
68,2025,1.8,2.497317,3.249,WPP
68,2026,1.74,2.469346,3.253,WPP
68,2027,1.72,2.446345,3.249,WPP
68,2028,1.673,2.420965,3.242,WPP
68,2029,1.652,2.3989,3.222,WPP
68,2030,1.614,2.377479,3.218,WPP
70,2021,1.49,1.490295,1.49,WPP
70,2022,1.481,1.481467,1.481,WPP
70,2023,1.264,1.485519,1.722,WPP
70,2024,1.241,1.491939,1.745,WPP
70,2025,1.228,1.498257,1.758,WPP
70,2026,1.223,1.502072,1.772,WPP
70,2027,1.213,1.505791,1.781,WPP
70,2028,1.187,1.509314,1.809,WPP
70,2029,1.19,1.512943,1.834,WPP
70,2030,1.179,1.516862,1.839,WPP
70,2031,1.18,1.522065,1.862,WPP
70,2032,1.167,1.523406,1.878,WPP
70,2033,1.178,1.528226,1.89,WPP
70,2034,1.164,1.530252,1.903,WPP
70,2035,1.146,1.533185,1.922,WPP
72,2022,2.754,2.784767,2.754,WPP
72,2023,2.264,2.731625,3.235,WPP
72,2024,2.191,2.703195,3.24,WPP
72,2025,2.126,2.664413,3.23,WPP
72,2026,2.04,2.628062,3.231,WPP
72,2027,1.998,2.591367,3.21,WPP
72,2028,1.933,2.558695,3.216,WPP
72,2029,1.888,2.523875,3.209,WPP
72,2030,1.832,2.491366,3.207,WPP
72,2031,1.791,2.461755,3.231,WPP
72,2032,1.78,2.435257,3.199,WPP
72,2033,1.733,2.404987,3.206,WPP
72,2034,1.693,2.377363,3.204,WPP
72,2035,1.657,2.350865,3.19,WPP
72,2036,1.602,2.323661,3.158,WPP
76,2023,1.44,1.619116,1.828,WPP
76,2024,1.364,1.614289,1.871,WPP
76,2025,1.313,1.600115,1.889,WPP
76,2026,1.264,1.590835,1.905,WPP
76,2027,1.22,1.584345,1.921,WPP
76,2028,1.183,1.579421,1.942,WPP
76,2029,1.152,1.577776,1.95,WPP
76,2030,1.131,1.575897,1.945,WPP
76,2031,1.095,1.573949,1.955,WPP
76,2032,1.093,1.570786,1.967,WPP
76,2033,1.065,1.570375,1.982,WPP
76,2034,1.07,1.569987,1.997,WPP
76,2035,1.05,1.56896,2.018,WPP
76,2036,1.056,1.568412,2.026,WPP
76,2037,1.039,1.569707,2.029,WPP
84,2023,1.813,2.007203,2.22,WPP
84,2024,1.755,2.020967,2.298,WPP
84,2025,1.687,2.008734,2.337,WPP
84,2026,1.631,1.992185,2.359,WPP
84,2027,1.575,1.976433,2.389,WPP
84,2028,1.528,1.961356,2.4,WPP
84,2029,1.485,1.944476,2.42,WPP
84,2030,1.452,1.931343,2.403,WPP
84,2031,1.417,1.919327,2.416,WPP
84,2032,1.4,1.908617,2.419,WPP
84,2033,1.374,1.895789,2.41,WPP
84,2034,1.336,1.88718,2.412,WPP
84,2035,1.305,1.875218,2.432,WPP
84,2036,1.28,1.862858,2.439,WPP
84,2037,1.255,1.855125,2.436,WPP
90,2021,3.694,3.693757,3.694,WPP
90,2022,3.62,3.619693,3.62,WPP
90,2023,3.049,3.557332,4.144,WPP
90,2024,2.929,3.512722,4.166,WPP
90,2025,2.801,3.465417,4.173,WPP
90,2026,2.694,3.419465,4.181,WPP
90,2027,2.595,3.369715,4.152,WPP
90,2028,2.541,3.324204,4.145,WPP
90,2029,2.484,3.27947,4.127,WPP
90,2030,2.409,3.241903,4.103,WPP
90,2031,2.346,3.199791,4.084,WPP
90,2032,2.301,3.161916,4.08,WPP
90,2033,2.221,3.118863,4.057,WPP
90,2034,2.154,3.079416,4.021,WPP
90,2035,2.124,3.04053,4.018,WPP
96,2022,1.764,1.764417,1.764,WPP
96,2023,1.478,1.747019,2.01,WPP
96,2024,1.389,1.731116,2.062,WPP
96,2025,1.33,1.710232,2.056,WPP
96,2026,1.279,1.695447,2.075,WPP
96,2027,1.239,1.683999,2.082,WPP
96,2028,1.198,1.675567,2.081,WPP
96,2029,1.159,1.66596,2.084,WPP
96,2030,1.119,1.657514,2.099,WPP
96,2031,1.099,1.65217,2.113,WPP
96,2032,1.07,1.649644,2.135,WPP
96,2033,1.047,1.648396,2.138,WPP
96,2034,1.027,1.64407,2.129,WPP
96,2035,1.02,1.641692,2.141,WPP
96,2036,1.014,1.639023,2.149,WPP
100,2024,1.601,1.745046,1.894,WPP
100,2025,1.566,1.743131,1.924,WPP
100,2026,1.541,1.741304,1.938,WPP
100,2027,1.515,1.737782,1.954,WPP
100,2028,1.498,1.737225,1.978,WPP
100,2029,1.483,1.733986,1.998,WPP
100,2030,1.459,1.731944,2.013,WPP
100,2031,1.444,1.729442,2.024,WPP
100,2032,1.436,1.72958,2.034,WPP
100,2033,1.422,1.72728,2.058,WPP
100,2034,1.417,1.726794,2.067,WPP
100,2035,1.407,1.724534,2.084,WPP
100,2036,1.394,1.721068,2.079,WPP
100,2037,1.373,1.718132,2.07,WPP
100,2038,1.37,1.713867,2.069,WPP
104,2017,2.234,2.252496,2.234,WPP
104,2018,2.213,2.227943,2.213,WPP
104,2019,2.2,2.205988,2.2,WPP
104,2020,2.174,2.178709,2.174,WPP
104,2021,2.151,2.157744,2.151,WPP
104,2022,2.127,2.130985,2.127,WPP
104,2023,1.632,2.115233,2.619,WPP
104,2024,1.568,2.09773,2.633,WPP
104,2025,1.534,2.076084,2.613,WPP
104,2026,1.5,2.059931,2.619,WPP
104,2027,1.473,2.042185,2.619,WPP
104,2028,1.433,2.023942,2.656,WPP
104,2029,1.396,2.011326,2.66,WPP
104,2030,1.371,1.997184,2.637,WPP
104,2031,1.345,1.984884,2.646,WPP
108,2016,5.587,5.586523,5.587,WPP
108,2017,5.481,5.481355,5.481,WPP
108,2018,5.38,5.379986,5.38,WPP
108,2019,5.271,5.271263,5.271,WPP
108,2020,5.177,5.176555,5.177,WPP
108,2021,5.078,5.077895,5.078,WPP
108,2022,4.98,4.980286,4.98,WPP
108,2023,3.666,4.878397,5.979,WPP
108,2024,3.483,4.789438,5.917,WPP
108,2025,3.28,4.675424,5.848,WPP
108,2026,3.116,4.565936,5.833,WPP
108,2027,2.944,4.462596,5.778,WPP
108,2028,2.752,4.371904,5.736,WPP
108,2029,2.6,4.278363,5.671,WPP
108,2030,2.479,4.196185,5.592,WPP
112,2021,1.371,1.370554,1.371,WPP
112,2022,1.326,1.326413,1.326,WPP
112,2023,0.976,1.207569,1.428,WPP
112,2024,0.962,1.217015,1.456,WPP
112,2025,0.963,1.224696,1.484,WPP
112,2026,0.945,1.234482,1.499,WPP
112,2027,0.941,1.240428,1.529,WPP
112,2028,0.924,1.249111,1.56,WPP
112,2029,0.919,1.254087,1.582,WPP
112,2030,0.912,1.262618,1.602,WPP
112,2031,0.91,1.272247,1.623,WPP
112,2032,0.91,1.278245,1.628,WPP
112,2033,0.905,1.28442,1.656,WPP
112,2034,0.902,1.29366,1.664,WPP
112,2035,0.9,1.3003,1.692,WPP
116,2022,2.322,2.616207,2.322,WPP
116,2023,2.169,2.579364,3.003,WPP
116,2024,2.115,2.548418,3.006,WPP
116,2025,2.046,2.513848,3.02,WPP
116,2026,1.986,2.48703,3.047,WPP
116,2027,1.92,2.460074,3.066,WPP
116,2028,1.861,2.432732,3.068,WPP
116,2029,1.808,2.406267,3.086,WPP
116,2030,1.774,2.380646,3.109,WPP
116,2031,1.72,2.355378,3.124,WPP
116,2032,1.675,2.330293,3.071,WPP
116,2033,1.655,2.307995,3.09,WPP
116,2034,1.614,2.286271,3.067,WPP
116,2035,1.586,2.26427,3.033,WPP
116,2036,1.559,2.242235,3.048,WPP
120,2022,4.383,4.397023,4.383,WPP
120,2023,3.911,4.321994,4.727,WPP
120,2024,3.76,4.261136,4.771,WPP
120,2025,3.596,4.185303,4.779,WPP
120,2026,3.423,4.11745,4.777,WPP
120,2027,3.245,4.052313,4.795,WPP
120,2028,3.103,4.001063,4.818,WPP
120,2029,2.989,3.932429,4.782,WPP
120,2030,2.835,3.876149,4.732,WPP
120,2031,2.726,3.81085,4.735,WPP
120,2032,2.607,3.757482,4.709,WPP
120,2033,2.501,3.697924,4.698,WPP
120,2034,2.409,3.649427,4.69,WPP
120,2035,2.344,3.582786,4.666,WPP
120,2036,2.252,3.545039,4.643,WPP
124,2024,1.155,1.343104,1.535,WPP
124,2025,1.088,1.332437,1.564,WPP
124,2026,1.039,1.325879,1.591,WPP
124,2027,0.997,1.321039,1.609,WPP
124,2028,0.957,1.322994,1.628,WPP
124,2029,0.928,1.322374,1.639,WPP
124,2030,0.898,1.324957,1.652,WPP
124,2031,0.881,1.327242,1.68,WPP
124,2032,0.867,1.331317,1.684,WPP
124,2033,0.858,1.333868,1.714,WPP
124,2034,0.862,1.336216,1.722,WPP
124,2035,0.848,1.341659,1.742,WPP
124,2036,0.858,1.346158,1.743,WPP
124,2037,0.849,1.349063,1.764,WPP
124,2038,0.851,1.351889,1.771,WPP
132,2021,1.896,1.55403,1.896,WPP
132,2022,1.879,1.533431,1.879,WPP
132,2023,1.257,1.521917,1.789,WPP
132,2024,1.194,1.511314,1.835,WPP
132,2025,1.137,1.495724,1.835,WPP
132,2026,1.092,1.48635,1.847,WPP
132,2027,1.046,1.47978,1.865,WPP
132,2028,1.022,1.47442,1.87,WPP
132,2029,1.001,1.471399,1.886,WPP
132,2030,0.978,1.469607,1.892,WPP
132,2031,0.977,1.468413,1.908,WPP
132,2032,0.964,1.470522,1.908,WPP
132,2033,0.96,1.470492,1.921,WPP
132,2034,0.936,1.473162,1.932,WPP
132,2035,0.937,1.471822,1.929,WPP
140,2021,5.978,6.052196,5.978,WPP
140,2022,5.918,6.022907,5.918,WPP
140,2023,4.598,6.011735,6.776,WPP
140,2024,4.389,5.953658,6.048,WPP
140,2025,4.187,5.809206,6.031,WPP
140,2026,3.986,5.686826,6.024,WPP
140,2027,3.785,5.577437,6.016,WPP
140,2028,3.583,5.472496,6.013,WPP
140,2029,3.44,5.360636,6.004,WPP
140,2030,3.297,5.252773,5.99,WPP
140,2031,3.174,5.140899,5.989,WPP
140,2032,3.051,5.03889,5.983,WPP
140,2033,2.908,4.906861,5.962,WPP
140,2034,2.789,4.783408,5.962,WPP
140,2035,2.679,4.6716,5.942,WPP
148,2021,6.255,6.254855,6.255,WPP
148,2022,6.215,6.215226,6.215,WPP
148,2023,4.479,6.120311,7.104,WPP
148,2024,4.314,6.028091,7.106,WPP
148,2025,4.156,5.937714,7.108,WPP
148,2026,3.962,5.835213,7.097,WPP
148,2027,3.822,5.741919,7.122,WPP
148,2028,3.639,5.628719,7.117,WPP
148,2029,3.481,5.540754,7.124,WPP
148,2030,3.329,5.439212,7.097,WPP
148,2031,3.222,5.355916,7.091,WPP
148,2032,3.054,5.246051,7.093,WPP
148,2033,2.886,5.151919,7.085,WPP
148,2034,2.81,5.05897,7.061,WPP
148,2035,2.702,4.97216,7.079,WPP
152,2024,0.913,1.139635,1.38,WPP
152,2025,0.845,1.12671,1.401,WPP
152,2026,0.8,1.120735,1.428,WPP
152,2027,0.751,1.119537,1.437,WPP
152,2028,0.725,1.120817,1.462,WPP
152,2029,0.697,1.12472,1.491,WPP
152,2030,0.682,1.128218,1.499,WPP
152,2031,0.671,1.1342,1.525,WPP
152,2032,0.665,1.140863,1.539,WPP
152,2033,0.636,1.145083,1.567,WPP
152,2034,0.648,1.152239,1.57,WPP
152,2035,0.633,1.159447,1.593,WPP
152,2036,0.634,1.166129,1.598,WPP
152,2037,0.648,1.170688,1.624,WPP
152,2038,0.657,1.177441,1.641,WPP
156,2021,1.117,1.11744,1.117,WPP
156,2022,1.034,1.034399,1.034,WPP
156,2023,0.781,0.999488,1.216,WPP
156,2024,0.776,1.012982,1.248,WPP
156,2025,0.76,1.020907,1.277,WPP
156,2026,0.752,1.030813,1.306,WPP
156,2027,0.747,1.037782,1.335,WPP
156,2028,0.747,1.045883,1.357,WPP
156,2029,0.731,1.051865,1.371,WPP
156,2030,0.726,1.06119,1.4,WPP
156,2031,0.714,1.068239,1.433,WPP
156,2032,0.704,1.076551,1.447,WPP
156,2033,0.691,1.082129,1.465,WPP
156,2034,0.687,1.088992,1.482,WPP
156,2035,0.687,1.09691,1.49,WPP
158,2024,0.642,0.862629,1.077,WPP
158,2025,0.597,0.860386,1.105,WPP
158,2026,0.568,0.860935,1.14,WPP
158,2027,0.547,0.865476,1.171,WPP
158,2028,0.547,0.875381,1.199,WPP
158,2029,0.543,0.883952,1.222,WPP
158,2030,0.547,0.891668,1.243,WPP
158,2031,0.548,0.900531,1.26,WPP
158,2032,0.547,0.911073,1.286,WPP
158,2033,0.559,0.923992,1.319,WPP
158,2034,0.566,0.932832,1.338,WPP
158,2035,0.576,0.941746,1.352,WPP
158,2036,0.573,0.95392,1.383,WPP
158,2037,0.568,0.964851,1.38,WPP
158,2038,0.574,0.974283,1.409,WPP
170,2023,1.346,1.645226,1.969,WPP
170,2024,1.286,1.633893,1.998,WPP
170,2025,1.248,1.618096,2.036,WPP
170,2026,1.193,1.604788,2.024,WPP
170,2027,1.139,1.595365,2.026,WPP
170,2028,1.107,1.590121,2.024,WPP
170,2029,1.08,1.585473,2.041,WPP
170,2030,1.068,1.581045,2.04,WPP
170,2031,1.056,1.577597,2.044,WPP
170,2032,1.04,1.574889,2.043,WPP
170,2033,1.014,1.573933,2.053,WPP
170,2034,1.022,1.572821,2.062,WPP
170,2035,0.998,1.569945,2.061,WPP
170,2036,0.989,1.571502,2.052,WPP
170,2037,1.001,1.571459,2.062,WPP
174,2018,4.196,4.208243,4.196,WPP
174,2019,4.125,4.137613,4.125,WPP
174,2020,4.052,4.071403,4.052,WPP
174,2021,3.978,3.998946,3.978,WPP
174,2022,3.912,3.934598,3.912,WPP
174,2023,3.248,3.877906,4.554,WPP
174,2024,3.142,3.821688,4.532,WPP
174,2025,3.012,3.762756,4.515,WPP
174,2026,2.882,3.706103,4.55,WPP
174,2027,2.809,3.652356,4.539,WPP
174,2028,2.73,3.601957,4.535,WPP
174,2029,2.664,3.548776,4.524,WPP
174,2030,2.555,3.496446,4.492,WPP
174,2031,2.514,3.444335,4.458,WPP
174,2032,2.454,3.398158,4.47,WPP
175,2023,4.408,4.616273,4.834,WPP
175,2024,4.224,4.562004,4.904,WPP
175,2025,4.041,4.497135,4.935,WPP
175,2026,3.883,4.431473,4.945,WPP
175,2027,3.731,4.364488,4.939,WPP
175,2028,3.627,4.302025,4.917,WPP
175,2029,3.504,4.235814,4.907,WPP
175,2030,3.397,4.185315,4.927,WPP
175,2031,3.314,4.123063,4.906,WPP
175,2032,3.23,4.065245,4.919,WPP
175,2033,3.142,4.010602,4.894,WPP
175,2034,3.074,3.957325,4.882,WPP
175,2035,3.0,3.9063,4.869,WPP
175,2036,2.917,3.853919,4.854,WPP
175,2037,2.832,3.806874,4.832,WPP
178,2015,4.564,4.607278,4.564,WPP
178,2016,4.487,4.545916,4.487,WPP
178,2017,4.433,4.495629,4.433,WPP
178,2018,4.367,4.441735,4.367,WPP
178,2019,4.296,4.379788,4.296,WPP
178,2020,4.234,4.329463,4.234,WPP
178,2021,4.171,4.280204,4.171,WPP
178,2022,4.095,4.215114,4.095,WPP
178,2023,3.209,4.156721,5.038,WPP
178,2024,3.111,4.109147,5.03,WPP
178,2025,3.033,4.047846,5.022,WPP
178,2026,2.95,3.987882,5.05,WPP
178,2027,2.831,3.929606,5.02,WPP
178,2028,2.765,3.87477,5.01,WPP
178,2029,2.714,3.826731,4.971,WPP
180,2017,6.349,6.348523,6.349,WPP
180,2018,6.302,6.301792,6.302,WPP
180,2019,6.253,6.252521,6.253,WPP
180,2020,6.206,6.205678,6.206,WPP
180,2021,6.156,6.156416,6.156,WPP
180,2022,6.106,6.106073,6.106,WPP
180,2023,4.755,6.050538,6.693,WPP
180,2024,4.552,5.980986,6.583,WPP
180,2025,4.375,5.902437,6.542,WPP
180,2026,4.169,5.801326,6.539,WPP
180,2027,3.938,5.706164,6.529,WPP
180,2028,3.752,5.619586,6.521,WPP
180,2029,3.622,5.515389,6.506,WPP
180,2030,3.467,5.418847,6.503,WPP
180,2031,3.29,5.317603,6.502,WPP
188,2023,1.148,1.33,1.517,WPP
188,2024,1.083,1.318462,1.566,WPP
188,2025,1.031,1.309887,1.581,WPP
188,2026,0.986,1.306749,1.599,WPP
188,2027,0.963,1.305859,1.62,WPP
188,2028,0.932,1.304112,1.636,WPP
188,2029,0.911,1.306047,1.653,WPP
188,2030,0.893,1.307725,1.668,WPP
188,2031,0.862,1.312301,1.69,WPP
188,2032,0.858,1.317656,1.713,WPP
188,2033,0.853,1.322419,1.726,WPP
188,2034,0.849,1.324874,1.736,WPP
188,2035,0.839,1.328078,1.751,WPP
188,2036,0.844,1.333105,1.762,WPP
188,2037,0.844,1.338135,1.78,WPP
191,2024,1.249,1.471764,1.699,WPP
191,2025,1.228,1.473559,1.719,WPP
191,2026,1.208,1.471954,1.735,WPP
191,2027,1.183,1.474571,1.761,WPP
191,2028,1.164,1.474739,1.777,WPP
