id,year,method,TFR
480,1971,Interpolation,3.508276
480,1972,Interpolation,3.406676
480,1973,Interpolation,3.071135
480,1974,Interpolation,3.452613
480,1975,Interpolation,3.196883
480,1976,Interpolation,3.129256
480,1977,Interpolation,3.071162
480,1978,Interpolation,3.011495
480,1979,Interpolation,2.913669
480,1980,Interpolation,2.803326
480,1981,Interpolation,2.666076
480,1982,Interpolation,2.533896
480,1983,Interpolation,2.395508
480,1984,Interpolation,2.232606
480,1985,Interpolation,2.053773
480,1986,Interpolation,1.94727
480,1987,Interpolation,2.00295
480,1988,Interpolation,2.097047
480,1989,Interpolation,2.208822
480,1990,Interpolation,2.296171
480,1991,Interpolation,2.292627
480,1992,Interpolation,2.359167
480,1993,Interpolation,2.311603
480,1994,Interpolation,2.243487
480,1995,Interpolation,2.137518
480,1996,Interpolation,2.116247
480,1997,Interpolation,2.031448
480,1998,Interpolation,1.911186
480,1999,Interpolation,2.030894
480,2000,Interpolation,1.976476
480,2001,Interpolation,1.894732
480,2002,Interpolation,1.916041
480,2003,Interpolation,1.871114
480,2004,Interpolation,1.870614
480,2005,Interpolation,1.823988
480,2006,Interpolation,1.714222
480,2007,Interpolation,1.672041
480,2008,Interpolation,1.601553
480,2009,Interpolation,1.527586
480,2010,Interpolation,1.494917
480,2011,Interpolation,1.482452
480,2012,Interpolation,1.479429
480,2013,Interpolation,1.418718
480,2014,Interpolation,1.371277
480,2015,Interpolation,1.319082
480,2016,Interpolation,1.35191
480,2017,Interpolation,1.395478
480,2018,Interpolation,1.365461
480,2019,Interpolation,1.35064
480,2020,Interpolation,1.387053
480,2021,Interpolation,1.352519
480,2022,Interpolation,1.27024
480,2023,Projection,1.240674
484,1950,Projection,6.709318
484,1951,Interpolation,6.727262
484,1952,Interpolation,6.731353
484,1953,Interpolation,6.733886
484,1954,Interpolation,6.744815
484,1955,Interpolation,6.729766
484,1956,Interpolation,6.742644
484,1957,Interpolation,6.751928
484,1958,Interpolation,6.757533
484,1959,Interpolation,6.75839
484,1960,Interpolation,6.76262
484,1961,Interpolation,6.776603
484,1962,Interpolation,6.800035
484,1963,Interpolation,6.816817
484,1964,Interpolation,6.833324
484,1965,Interpolation,6.818575
484,1966,Interpolation,6.790364
484,1967,Interpolation,6.752601
484,1968,Interpolation,6.707447
484,1969,Interpolation,6.626195
484,1970,Interpolation,6.529494
484,1971,Interpolation,6.418569
484,1972,Interpolation,6.280655
484,1973,Interpolation,6.12071
484,1974,Interpolation,5.946782
484,1975,Interpolation,5.739337
484,1976,Interpolation,5.542503
484,1977,Interpolation,5.361235
484,1978,Interpolation,5.201952
484,1979,Interpolation,4.964136
484,1980,Interpolation,4.73899
484,1981,Interpolation,4.573655
484,1982,Interpolation,4.424913
484,1983,Interpolation,4.296177
484,1984,Interpolation,4.183615
484,1985,Interpolation,4.087398
484,1986,Interpolation,3.971162
484,1987,Interpolation,3.80263
484,1988,Interpolation,3.640279
484,1989,Interpolation,3.532133
484,1990,Interpolation,3.443583
484,1991,Interpolation,3.363117
484,1992,Interpolation,3.285287
484,1993,Interpolation,3.21142
484,1994,Interpolation,3.131734
484,1995,Interpolation,3.043559
484,1996,Interpolation,2.963915
484,1997,Interpolation,2.885847
484,1998,Interpolation,2.814643
484,1999,Interpolation,2.762953
484,2000,Interpolation,2.714001
484,2001,Interpolation,2.670764
484,2002,Interpolation,2.632673
484,2003,Interpolation,2.579335
484,2004,Interpolation,2.536202
484,2005,Interpolation,2.494697
484,2006,Interpolation,2.456018
484,2007,Interpolation,2.421225
484,2008,Interpolation,2.39073
484,2009,Interpolation,2.364095
484,2010,Interpolation,2.340178
484,2011,Interpolation,2.317411
484,2012,Interpolation,2.294256
484,2013,Interpolation,2.269204
484,2014,Interpolation,2.210554
484,2015,Interpolation,2.136778
484,2016,Interpolation,2.085608
484,2017,Interpolation,2.0406
484,2018,Interpolation,2.03
484,2019,Interpolation,2.02
484,2020,Interpolation,1.99
484,2021,Projection,1.97
484,2022,Projection,1.94
484,2023,Projection,1.91
492,1950,Interpolation,3.058089
492,1951,Interpolation,3.069874
492,1952,Interpolation,3.064125
492,1953,Interpolation,3.039723
492,1954,Interpolation,2.990454
492,1955,Interpolation,2.966516
492,1956,Interpolation,2.945556
492,1957,Interpolation,2.928309
492,1958,Interpolation,2.893539
492,1959,Interpolation,2.848995
492,1960,Interpolation,2.812139
492,1961,Interpolation,2.783169
492,1962,Interpolation,2.756214
492,1963,Interpolation,2.726715
492,1964,Interpolation,2.69036
492,1965,Interpolation,2.65998
492,1966,Interpolation,2.624758
492,1967,Interpolation,2.590775
492,1968,Interpolation,2.566297
492,1969,Interpolation,2.536004
492,1970,Interpolation,2.500155
492,1971,Interpolation,2.470054
492,1972,Interpolation,2.43953
492,1973,Interpolation,2.408389
492,1974,Interpolation,2.376597
492,1975,Interpolation,2.351015
492,1976,Interpolation,2.32622
492,1977,Interpolation,2.30594
492,1978,Interpolation,2.283929
492,1979,Interpolation,2.264173
492,1980,Interpolation,2.244244
492,1981,Interpolation,2.224469
492,1982,Interpolation,2.202869
492,1983,Interpolation,2.184073
492,1984,Interpolation,2.164965
492,1985,Interpolation,2.140884
492,1986,Interpolation,2.106483
492,1987,Interpolation,2.061785
492,1988,Interpolation,2.010774
492,1989,Interpolation,1.933854
492,1990,Interpolation,1.848438
492,1991,Interpolation,1.786262
492,1992,Interpolation,1.755038
492,1993,Interpolation,1.74865
492,1994,Interpolation,1.756268
492,1995,Interpolation,1.783143
492,1996,Interpolation,1.823647
492,1997,Interpolation,1.883557
492,1998,Interpolation,1.954223
492,1999,Interpolation,2.007379
492,2000,Interpolation,2.082436
492,2001,Interpolation,2.175523
492,2002,Interpolation,2.006306
492,2003,Interpolation,1.914098
492,2004,Interpolation,1.993903
492,2005,Interpolation,2.006421
492,2006,Interpolation,2.100695
492,2007,Interpolation,2.205551
492,2008,Interpolation,2.383636
492,2009,Interpolation,2.396571
492,2010,Interpolation,2.385312
492,2011,Interpolation,2.219901
492,2012,Interpolation,2.294053
492,2013,Interpolation,2.312538
492,2014,Interpolation,2.484864
492,2015,Interpolation,2.503053
492,2016,Interpolation,2.577617
492,2017,Interpolation,2.417923
492,2018,Interpolation,2.485149
492,2019,Interpolation,2.403307
492,2020,Interpolation,2.379538
492,2021,Interpolation,2.121889
492,2022,Interpolation,2.114432
492,2023,Projection,2.109864
496,1950,Interpolation,5.502911
496,1951,Interpolation,5.559171
496,1952,Interpolation,5.664754
496,1953,Interpolation,5.765526
496,1954,Interpolation,5.870192
496,1955,Interpolation,6.056864
496,1956,Interpolation,6.237825
496,1957,Interpolation,6.388768
496,1958,Interpolation,6.535307
496,1959,Interpolation,6.681359
496,1960,Interpolation,6.817494
496,1961,Interpolation,6.963302
496,1962,Interpolation,7.098432
496,1963,Interpolation,7.23845
496,1964,Interpolation,7.329233
496,1965,Interpolation,7.376512
496,1966,Interpolation,7.40892
496,1967,Interpolation,7.389161
496,1968,Interpolation,7.370751
496,1969,Interpolation,7.33713
496,1970,Interpolation,7.314437
496,1971,Interpolation,7.297239
496,1972,Interpolation,7.279331
496,1973,Interpolation,7.239653
496,1974,Interpolation,7.173466
496,1975,Interpolation,7.065969
496,1976,Interpolation,6.930655
496,1977,Interpolation,6.78987
496,1978,Interpolation,6.619792
496,1979,Interpolation,6.424337
496,1980,Interpolation,6.210535
496,1981,Interpolation,5.981677
496,1982,Interpolation,5.80105
496,1983,Interpolation,5.628153
496,1984,Interpolation,5.451355
496,1985,Interpolation,5.261755
496,1986,Interpolation,5.029232
496,1987,Interpolation,4.828789
496,1988,Interpolation,4.647119
496,1989,Interpolation,4.420159
496,1990,Interpolation,4.206078
496,1991,Interpolation,3.858423
496,1992,Interpolation,3.425813
496,1993,Interpolation,3.016611
496,1994,Interpolation,2.819252
496,1995,Interpolation,2.735501
496,1996,Interpolation,2.621258
496,1997,Interpolation,2.477428
496,1998,Interpolation,2.358454
496,1999,Interpolation,2.29667
496,2000,Interpolation,2.254632
496,2001,Interpolation,2.194353
496,2002,Interpolation,2.103268
496,2003,Interpolation,2.018704
496,2004,Interpolation,1.982994
496,2005,Interpolation,1.990481
496,2006,Interpolation,2.115936
496,2007,Interpolation,2.320955
496,2008,Interpolation,2.531702
496,2009,Interpolation,2.624936
496,2010,Interpolation,2.520567
496,2011,Interpolation,2.595075
496,2012,Interpolation,2.739209
496,2013,Interpolation,2.939936
496,2014,Interpolation,2.99577
496,2015,Interpolation,3.009708
496,2016,Interpolation,2.956954
496,2017,Interpolation,2.891159
496,2018,Interpolation,2.922724
496,2019,Interpolation,3.008138
496,2020,Interpolation,2.948756
496,2021,Interpolation,2.834502
496,2022,Interpolation,2.745831
496,2023,Projection,2.684979
498,1950,Interpolation,3.485759
498,1951,Interpolation,3.51924
498,1952,Interpolation,3.532581
498,1953,Interpolation,3.533644
498,1954,Interpolation,3.515883
498,1955,Interpolation,3.491866
498,1956,Interpolation,3.466072
498,1957,Interpolation,3.435484
498,1958,Interpolation,3.40461
498,1959,Interpolation,3.372611
498,1960,Interpolation,3.314682
498,1961,Interpolation,3.228348
498,1962,Interpolation,3.042901
498,1963,Interpolation,2.89146
498,1964,Interpolation,2.709786
498,1965,Interpolation,2.68456
498,1966,Interpolation,2.650637
498,1967,Interpolation,2.617388
498,1968,Interpolation,2.591587
498,1969,Interpolation,2.565942
498,1970,Interpolation,2.564727
498,1971,Interpolation,2.563433
498,1972,Interpolation,2.563551
498,1973,Interpolation,2.566166
498,1974,Interpolation,2.563593
498,1975,Interpolation,2.521517
498,1976,Interpolation,2.472453
498,1977,Interpolation,2.423845
498,1978,Interpolation,2.386681
498,1979,Interpolation,2.384233
498,1980,Interpolation,2.381339
498,1981,Interpolation,2.401883
498,1982,Interpolation,2.449025
498,1983,Interpolation,2.577568
498,1984,Interpolation,2.669239
498,1985,Interpolation,2.674163
498,1986,Interpolation,2.737915
498,1987,Interpolation,2.776359
498,1988,Interpolation,2.62819
498,1989,Interpolation,2.462836
498,1990,Interpolation,2.39246
498,1991,Interpolation,2.278285
498,1992,Interpolation,2.216706
498,1993,Interpolation,2.112134
498,1994,Interpolation,1.992725
498,1995,Interpolation,1.824896
498,1996,Interpolation,1.708632
498,1997,Interpolation,1.789914
498,1998,Interpolation,1.649563
498,1999,Interpolation,1.555906
498,2000,Interpolation,1.496288
498,2001,Interpolation,1.470664
498,2002,Interpolation,1.447661
498,2003,Interpolation,1.479474
498,2004,Interpolation,1.543093
498,2005,Interpolation,1.527853
498,2006,Interpolation,1.536956
498,2007,Interpolation,1.574659
498,2008,Interpolation,1.637536
498,2009,Interpolation,1.718999
498,2010,Interpolation,1.703264
498,2011,Interpolation,1.650123
498,2012,Interpolation,1.661143
498,2013,Interpolation,1.621657
498,2014,Interpolation,1.82
498,2015,Interpolation,1.87
498,2016,Interpolation,1.89
498,2017,Interpolation,1.81
498,2018,Interpolation,1.81
498,2019,Interpolation,1.78
498,2020,Interpolation,1.77
498,2021,Interpolation,1.7505
498,2022,Interpolation,1.694409
498,2023,Projection,1.730637
499,1950,Interpolation,4.363769
499,1951,Interpolation,4.626012
499,1952,Interpolation,4.563256
499,1953,Interpolation,4.557671
499,1954,Interpolation,4.486623
499,1955,Interpolation,4.156513
499,1956,Interpolation,4.026678
499,1957,Interpolation,3.944625
499,1958,Interpolation,3.80254
499,1959,Interpolation,3.531155
499,1960,Interpolation,3.532256
499,1961,Interpolation,3.487483
499,1962,Interpolation,3.442796
499,1963,Interpolation,3.381747
499,1964,Interpolation,3.279254
499,1965,Interpolation,3.185835
499,1966,Interpolation,3.092956
499,1967,Interpolation,2.911993
499,1968,Interpolation,2.79543
499,1969,Interpolation,2.791339
499,1970,Interpolation,2.687492
499,1971,Interpolation,2.673246
499,1972,Interpolation,2.610651
499,1973,Interpolation,2.511504
499,1974,Interpolation,2.433844
499,1975,Interpolation,2.380782
499,1976,Interpolation,2.352023
499,1977,Interpolation,2.307324
499,1978,Interpolation,2.246928
499,1979,Interpolation,2.196993
499,1980,Interpolation,2.217084
499,1981,Interpolation,2.193026
499,1982,Interpolation,2.186316
499,1983,Interpolation,2.166313
499,1984,Interpolation,2.135747
499,1985,Interpolation,2.129152
499,1986,Interpolation,2.090827
499,1987,Interpolation,2.070359
499,1988,Interpolation,2.00634
499,1989,Interpolation,1.937876
499,1990,Interpolation,1.944593
499,1991,Interpolation,2.014917
499,1992,Interpolation,2.01346
499,1993,Interpolation,1.95512
499,1994,Interpolation,1.936203
499,1995,Interpolation,1.957675
499,1996,Interpolation,1.921621
499,1997,Interpolation,1.88629
499,1998,Interpolation,1.893381
499,1999,Interpolation,1.883905
499,2000,Interpolation,1.902794
499,2001,Interpolation,1.854538
499,2002,Interpolation,1.813216
499,2003,Interpolation,1.803615
499,2004,Interpolation,1.733547
499,2005,Interpolation,1.702063
499,2006,Interpolation,1.736793
499,2007,Interpolation,1.802883
499,2008,Interpolation,1.895331
499,2009,Interpolation,1.960378
499,2010,Interpolation,1.731027
499,2011,Interpolation,1.676018
499,2012,Interpolation,1.727953
499,2013,Interpolation,1.744476
499,2014,Interpolation,1.761658
499,2015,Interpolation,1.755997
499,2016,Interpolation,1.799632
499,2017,Interpolation,1.789969
499,2018,Interpolation,1.775309
499,2019,Interpolation,1.81447
499,2020,Interpolation,1.830997
499,2021,Interpolation,1.8501
499,2022,Interpolation,1.881423
499,2023,Projection,1.802611
500,1950,Interpolation,4.82346
500,1951,Interpolation,4.840842
500,1952,Interpolation,4.860633
500,1953,Interpolation,4.871554
500,1954,Interpolation,4.84536
500,1955,Interpolation,4.840437
500,1956,Interpolation,4.758155
500,1957,Interpolation,4.70101
500,1958,Interpolation,4.664452
500,1959,Interpolation,4.600916
500,1960,Interpolation,4.550664
500,1961,Interpolation,4.513063
500,1962,Interpolation,4.495186
500,1963,Interpolation,4.460288
500,1964,Interpolation,4.376129
500,1965,Interpolation,4.272975
500,1966,Interpolation,4.160672
500,1967,Interpolation,4.074856
500,1968,Interpolation,3.990549
500,1969,Interpolation,3.856233
500,1970,Interpolation,3.742378
500,1971,Interpolation,3.620774
500,1972,Interpolation,3.495019
500,1973,Interpolation,3.346248
500,1974,Interpolation,3.163672
500,1975,Interpolation,2.952593
500,1976,Interpolation,2.762279
500,1977,Interpolation,2.589634
500,1978,Interpolation,2.436691
500,1979,Interpolation,2.317176
500,1980,Interpolation,2.244186
500,1981,Interpolation,2.253072
500,1982,Interpolation,2.4996
500,1983,Interpolation,2.491647
500,1984,Interpolation,2.439127
500,1985,Interpolation,2.358462
500,1986,Interpolation,2.261292
500,1987,Interpolation,2.224224
500,1988,Interpolation,2.187538
500,1989,Interpolation,2.166689
500,1990,Interpolation,2.163004
500,1991,Interpolation,2.166236
500,1992,Interpolation,2.161759
500,1993,Interpolation,2.14261
500,1994,Interpolation,2.08441
500,1995,Interpolation,1.939835
500,1996,Interpolation,1.702428
500,1997,Interpolation,1.50322
500,1998,Interpolation,1.350971
500,1999,Interpolation,1.203507
500,2000,Interpolation,1.229405
500,2001,Interpolation,1.519275
500,2002,Interpolation,1.44782
500,2003,Interpolation,1.596113
500,2004,Interpolation,1.615167
500,2005,Interpolation,1.614883
500,2006,Interpolation,1.610139
500,2007,Interpolation,1.602147
500,2008,Interpolation,1.600004
500,2009,Interpolation,1.590106
500,2010,Interpolation,1.582534
500,2011,Interpolation,1.567261
500,2012,Interpolation,1.561062
500,2013,Interpolation,1.479555
500,2014,Interpolation,1.46673
500,2015,Interpolation,1.511724
500,2016,Interpolation,1.620296
500,2017,Interpolation,1.685046
500,2018,Interpolation,1.748477
500,2019,Interpolation,1.864801
500,2020,Interpolation,1.953575
500,2021,Projection,1.941387
500,2022,Projection,1.545566
500,2023,Projection,1.444231
504,1950,Interpolation,6.139961
504,1951,Interpolation,6.219341
504,1952,Interpolation,6.310071
504,1953,Interpolation,6.390406
504,1954,Interpolation,6.435318
504,1955,Interpolation,6.501028
504,1956,Interpolation,6.564063
504,1957,Interpolation,6.627476
504,1958,Interpolation,6.711353
504,1959,Interpolation,6.804139
504,1960,Interpolation,6.886659
504,1961,Interpolation,6.968979
504,1962,Interpolation,7.046096
504,1963,Interpolation,7.011841
504,1964,Interpolation,6.969954
504,1965,Interpolation,6.932152
504,1966,Interpolation,6.88896
504,1967,Interpolation,6.845267
504,1968,Interpolation,6.78639
504,1969,Interpolation,6.72591
504,1970,Interpolation,6.682481
504,1971,Interpolation,6.615972
504,1972,Interpolation,6.545377
504,1973,Interpolation,6.480986
504,1974,Interpolation,6.397473
504,1975,Interpolation,6.298608
504,1976,Interpolation,6.174991
504,1977,Interpolation,6.036017
504,1978,Interpolation,5.910298
504,1979,Interpolation,5.848501
504,1980,Interpolation,5.783617
504,1981,Interpolation,5.709632
504,1982,Interpolation,5.604411
504,1983,Interpolation,5.409599
504,1984,Interpolation,5.199135
504,1985,Interpolation,4.987712
504,1986,Interpolation,4.772375
504,1987,Interpolation,4.583124
504,1988,Interpolation,4.393994
504,1989,Interpolation,4.217157
504,1990,Interpolation,4.059916
504,1991,Interpolation,3.946868
504,1992,Interpolation,3.756583
504,1993,Interpolation,3.547673
504,1994,Interpolation,3.412897
504,1995,Interpolation,3.295362
504,1996,Interpolation,3.228759
504,1997,Interpolation,3.147201
504,1998,Interpolation,3.037451
504,1999,Interpolation,2.882375
504,2000,Interpolation,2.774352
504,2001,Interpolation,2.686123
504,2002,Interpolation,2.616563
504,2003,Interpolation,2.606097
504,2004,Interpolation,2.610704
504,2005,Interpolation,2.613085
504,2006,Interpolation,2.611342
504,2007,Interpolation,2.617835
504,2008,Interpolation,2.612258
504,2009,Interpolation,2.6242
504,2010,Interpolation,2.628855
504,2011,Interpolation,2.595086
504,2012,Interpolation,2.542824
504,2013,Interpolation,2.478187
504,2014,Interpolation,2.425202
504,2015,Interpolation,2.405991
504,2016,Interpolation,2.396477
504,2017,Interpolation,2.375419
504,2018,Interpolation,2.353782
504,2019,Interpolation,2.341676
504,2020,Interpolation,2.319509
504,2021,Interpolation,2.288423
504,2022,Projection,2.255918
504,2023,Projection,2.230319
508,1950,Interpolation,5.996663
508,1951,Interpolation,6.029968
508,1952,Interpolation,6.064296
508,1953,Interpolation,6.086176
508,1954,Interpolation,6.115933
508,1955,Interpolation,6.141225
508,1956,Interpolation,6.16593
508,1957,Interpolation,6.174876
508,1958,Interpolation,6.189315
508,1959,Interpolation,6.252488
508,1960,Interpolation,6.312066
508,1961,Interpolation,6.365959
508,1962,Interpolation,6.423544
508,1963,Interpolation,6.474406
508,1964,Interpolation,6.513061
508,1965,Interpolation,6.543519
508,1966,Interpolation,6.576701
508,1967,Interpolation,6.606891
508,1968,Interpolation,6.645914
508,1969,Interpolation,6.672376
508,1970,Interpolation,6.699393
508,1971,Interpolation,6.700864
508,1972,Interpolation,6.700988
508,1973,Interpolation,6.697571
508,1974,Interpolation,6.671121
508,1975,Interpolation,6.658981
508,1976,Interpolation,6.640829
508,1977,Interpolation,6.616602
508,1978,Interpolation,6.591924
508,1979,Interpolation,6.563651
508,1980,Interpolation,6.529905
508,1981,Interpolation,6.480494
508,1982,Interpolation,6.429667
508,1983,Interpolation,6.43364
508,1984,Interpolation,6.438019
508,1985,Interpolation,6.430484
508,1986,Interpolation,6.412927
508,1987,Interpolation,6.393187
508,1988,Interpolation,6.366593
508,1989,Interpolation,6.347525
508,1990,Interpolation,6.319136
508,1991,Interpolation,6.276436
508,1992,Interpolation,6.218482
508,1993,Interpolation,6.153488
508,1994,Interpolation,6.082057
508,1995,Interpolation,6.019336
508,1996,Interpolation,5.972852
508,1997,Interpolation,5.933283
508,1998,Interpolation,5.905369
508,1999,Interpolation,5.8746
508,2000,Interpolation,5.829625
508,2001,Interpolation,5.755327
508,2002,Interpolation,5.667118
508,2003,Interpolation,5.599776
508,2004,Interpolation,5.551398
508,2005,Interpolation,5.50032
508,2006,Interpolation,5.451945
508,2007,Interpolation,5.465591
508,2008,Interpolation,5.597802
508,2009,Interpolation,5.68107
508,2010,Interpolation,5.659731
508,2011,Interpolation,5.599322
508,2012,Interpolation,5.517616
508,2013,Interpolation,5.429829
508,2014,Interpolation,5.304369
508,2015,Interpolation,5.244563
508,2016,Interpolation,5.187925
508,2017,Interpolation,5.127759
508,2018,Interpolation,5.070473
508,2019,Interpolation,5.016456
508,2020,Interpolation,4.959027
508,2021,Interpolation,4.905077
508,2022,Interpolation,4.83992
508,2023,Projection,4.762841
512,1950,Projection,7.261243
512,1951,Projection,7.252564
512,1952,Projection,7.254932
512,1953,Interpolation,7.250947
512,1954,Interpolation,7.247532
512,1955,Interpolation,7.23341
512,1956,Interpolation,7.225968
512,1957,Interpolation,7.227879
512,1958,Interpolation,7.245641
512,1959,Interpolation,7.253108
512,1960,Interpolation,7.277489
512,1961,Interpolation,7.286616
512,1962,Interpolation,7.318203
512,1963,Interpolation,7.333958
512,1964,Interpolation,7.370044
512,1965,Interpolation,7.391057
512,1966,Interpolation,7.412317
512,1967,Interpolation,7.436598
512,1968,Interpolation,7.462113
512,1969,Interpolation,7.488803
512,1970,Interpolation,7.523325
512,1971,Interpolation,7.55806
512,1972,Interpolation,7.587616
512,1973,Interpolation,7.625382
512,1974,Interpolation,7.671757
512,1975,Interpolation,7.711118
512,1976,Interpolation,7.743452
512,1977,Interpolation,7.781335
512,1978,Interpolation,7.818141
512,1979,Interpolation,7.849707
512,1980,Interpolation,7.886981
512,1981,Interpolation,7.903989
512,1982,Interpolation,7.836927
512,1983,Interpolation,7.748168
512,1984,Interpolation,7.642414
512,1985,Interpolation,7.512338
512,1986,Interpolation,7.352118
512,1987,Interpolation,7.175449
512,1988,Interpolation,6.95298
512,1989,Interpolation,6.716576
512,1990,Interpolation,6.455796
512,1991,Interpolation,6.196742
512,1992,Interpolation,5.919254
512,1993,Interpolation,5.638306
512,1994,Interpolation,5.359399
512,1995,Interpolation,5.067009
512,1996,Interpolation,4.790488
512,1997,Interpolation,4.524121
512,1998,Interpolation,4.274482
512,1999,Interpolation,4.064116
512,2000,Interpolation,3.852282
512,2001,Interpolation,3.662366
512,2002,Interpolation,3.509634
512,2003,Interpolation,3.370876
512,2004,Interpolation,3.199893
512,2005,Interpolation,3.029025
512,2006,Interpolation,2.879101
512,2007,Interpolation,2.760826
512,2008,Interpolation,2.761944
512,2009,Interpolation,2.829172
512,2010,Interpolation,2.973435
512,2011,Interpolation,2.954865
512,2012,Interpolation,2.928239
512,2013,Interpolation,2.954243
512,2014,Interpolation,2.969563
512,2015,Interpolation,2.965202
512,2016,Interpolation,2.948738
512,2017,Interpolation,2.923367
512,2018,Interpolation,2.810139
512,2019,Interpolation,2.696196
512,2020,Interpolation,2.637908
512,2021,Interpolation,2.587921
512,2022,Interpolation,2.448522
512,2023,Projection,2.525053
516,1950,Interpolation,5.613858
516,1951,Interpolation,5.677475
516,1952,Interpolation,5.742599
516,1953,Interpolation,5.807337
516,1954,Interpolation,5.869951
516,1955,Interpolation,5.934649
516,1956,Interpolation,5.996832
516,1957,Interpolation,6.059795
516,1958,Interpolation,6.132233
516,1959,Interpolation,6.185566
516,1960,Interpolation,6.243104
516,1961,Interpolation,6.29332
516,1962,Interpolation,6.350048
516,1963,Interpolation,6.40848
516,1964,Interpolation,6.42837
516,1965,Interpolation,6.445301
516,1966,Interpolation,6.471555
516,1967,Interpolation,6.484917
516,1968,Interpolation,6.502449
516,1969,Interpolation,6.50791
516,1970,Interpolation,6.519707
516,1971,Interpolation,6.520595
516,1972,Interpolation,6.532989
516,1973,Interpolation,6.540222
516,1974,Interpolation,6.551789
516,1975,Interpolation,6.532834
516,1976,Interpolation,6.493673
516,1977,Interpolation,6.440641
516,1978,Interpolation,6.383969
516,1979,Interpolation,6.313691
516,1980,Interpolation,6.237794
516,1981,Interpolation,6.15894
516,1982,Interpolation,6.078087
516,1983,Interpolation,5.995132
516,1984,Interpolation,5.940146
516,1985,Interpolation,5.876571
516,1986,Interpolation,5.792552
516,1987,Interpolation,5.699047
516,1988,Interpolation,5.609145
516,1989,Interpolation,5.517206
516,1990,Interpolation,5.397785
516,1991,Interpolation,5.289589
516,1992,Interpolation,5.106557
516,1993,Interpolation,4.905253
516,1994,Interpolation,4.676323
516,1995,Interpolation,4.417298
516,1996,Interpolation,4.201253
516,1997,Interpolation,4.165826
516,1998,Interpolation,4.175983
516,1999,Interpolation,4.138442
516,2000,Interpolation,3.991332
516,2001,Interpolation,3.826828
516,2002,Interpolation,3.692736
516,2003,Interpolation,3.579513
516,2004,Interpolation,3.544672
516,2005,Interpolation,3.57113
516,2006,Interpolation,3.601495
516,2007,Interpolation,3.607596
516,2008,Interpolation,3.61625
516,2009,Interpolation,3.632988
516,2010,Interpolation,3.656577
516,2011,Interpolation,3.657854
516,2012,Interpolation,3.676236
516,2013,Interpolation,3.653284
516,2014,Interpolation,3.63545
516,2015,Interpolation,3.604055
516,2016,Interpolation,3.574012
516,2017,Projection,3.511399
516,2018,Projection,3.461566
516,2019,Projection,3.403661
516,2020,Projection,3.349061
516,2021,Projection,3.30252
516,2022,Projection,3.24754
516,2023,Projection,3.211833
520,1950,Interpolation,4.600653
520,1951,Interpolation,4.638755
520,1952,Interpolation,4.704865
520,1953,Interpolation,4.789859
520,1954,Interpolation,4.88154
520,1955,Interpolation,4.955714
520,1956,Interpolation,5.026049
520,1957,Interpolation,5.090006
520,1958,Interpolation,5.16998
520,1959,Interpolation,5.273334
520,1960,Interpolation,5.336908
520,1961,Interpolation,5.376102
520,1962,Interpolation,5.42335
520,1963,Interpolation,5.440916
520,1964,Interpolation,5.472625
520,1965,Interpolation,5.476493
520,1966,Interpolation,5.412209
520,1967,Interpolation,5.293908
520,1968,Interpolation,5.139279
520,1969,Interpolation,4.942088
520,1970,Interpolation,4.739516
520,1971,Interpolation,4.541075
520,1972,Interpolation,4.35483
520,1973,Interpolation,4.192355
520,1974,Interpolation,4.067385
520,1975,Interpolation,3.97218
520,1976,Interpolation,3.899174
520,1977,Interpolation,3.857666
520,1978,Interpolation,3.842691
520,1979,Interpolation,3.847221
520,1980,Interpolation,3.878067
520,1981,Interpolation,3.934698
520,1982,Interpolation,3.99262
520,1983,Interpolation,4.056226
520,1984,Interpolation,4.107528
520,1985,Interpolation,4.144419
520,1986,Interpolation,4.148532
520,1987,Interpolation,4.142555
520,1988,Interpolation,4.114021
520,1989,Interpolation,4.067568
520,1990,Interpolation,4.019839
520,1991,Interpolation,3.991057
520,1992,Interpolation,3.952314
520,1993,Interpolation,3.887028
520,1994,Interpolation,3.836917
520,1995,Interpolation,3.808032
520,1996,Interpolation,3.774632
520,1997,Interpolation,3.737718
520,1998,Interpolation,3.682703
520,1999,Interpolation,3.635788
520,2000,Interpolation,3.542601
520,2001,Interpolation,3.460912
520,2002,Interpolation,3.40024
520,2003,Interpolation,3.388375
520,2004,Interpolation,3.378341
520,2005,Interpolation,3.376534
520,2006,Interpolation,3.399586
520,2007,Interpolation,3.503781
520,2008,Interpolation,3.664738
520,2009,Interpolation,3.847303
520,2010,Interpolation,4.019385
520,2011,Interpolation,4.117122
520,2012,Interpolation,4.114926
520,2013,Interpolation,4.09779
520,2014,Interpolation,4.084702
520,2015,Interpolation,4.075299
520,2016,Interpolation,4.027206
520,2017,Interpolation,3.879185
520,2018,Interpolation,3.683202
520,2019,Interpolation,3.531135
520,2020,Interpolation,3.46638
520,2021,Interpolation,3.425115
520,2022,Projection,3.379113
520,2023,Projection,3.33124
524,1950,Interpolation,6.056601
524,1951,Interpolation,6.061394
524,1952,Interpolation,6.056892
524,1953,Interpolation,6.067682
524,1954,Interpolation,6.073907
524,1955,Interpolation,6.066433
524,1956,Interpolation,6.055711
524,1957,Interpolation,6.047547
524,1958,Interpolation,6.045248
524,1959,Interpolation,6.031713
524,1960,Interpolation,6.068588
